artist_id,artist_name,in_degree_centrality,out_degree_centrality,betweenness_centrality,katz_centrality,pagerank,eigenvector_centrality,closeness_centrality,clustering_coefficient,ni,nj,nk,disruption,in,out
265440,Jorma Kaukonen,0.0010710460549803642,0.0005355230274901821,1.3758104677027356e-06,0.0007399978231535975,7.740950840079579e-05,3.2574955242640767e-12,0.01465325573366287,0.05555555555555555,3.0,3.0,46.0,0.0,6.0,3.0
307461,Van Morrison,0.011245983577293825,0.004284184219921457,0.00165111662180247,0.013401757361902387,0.0006288815613439736,0.00013366691242636393,0.1386020231417392,0.02673082063619353,16.0,47.0,956.0,-0.03042198233562316,63.0,24.0
313284,Little Feat,0.004284184219921457,0.004105676544091396,0.0011795625888949863,0.002135289213568812,0.00014871790344612486,1.3908432352854953e-06,0.09509450835665413,0.06799259944495838,1.0,23.0,1293.0,-0.016704631738800303,24.0,23.0
317417,Quicksilver Messenger Service,0.001785076758300607,0.002856122813280971,5.748154072036815e-05,0.0021023753859508213,0.00010985111727043222,3.096409888893473e-06,0.10448569974520447,0.07076923076923076,0.0,10.0,1314.0,-0.0075528700906344415,10.0,16.0
745964,The Allman Brothers Band,0.009460906818993217,0.003034630489111032,0.00026582423295426304,0.00572359961809074,0.0003848502291361333,8.90708893156289e-06,0.10936906757879107,0.03395445134575569,30.0,23.0,607.0,0.010606060606060607,53.0,17.0
798792,Graham Central Station,0.001785076758300607,0.0008925383791503035,1.2758036910799902e-05,0.002582108027966563,0.00013998472382421027,2.7845102962595254e-10,0.07443600612801034,0.12857142857142856,1.0,9.0,368.0,-0.021164021164021163,10.0,5.0
92942,Chic,0.006604784005712246,0.0026776151374509104,0.0019956285485990023,0.014169397198555396,0.000621975979682748,7.229669093744074e-05,0.12418569884381243,0.03619909502262444,18.0,19.0,473.0,-0.00196078431372549,37.0,15.0
10538,Spandau Ballet,0.0012495537308104248,0.0021420921099607284,7.625317634997864e-05,0.000763044964594251,0.00011352284394051104,7.87768054195967e-12,0.03645900339789014,0.0935672514619883,2.0,5.0,625.0,-0.004746835443037975,7.0,12.0
127337,Be Bop Deluxe,0.003034630489111032,0.0019635844341306676,0.00017226389540042736,0.004800419240163069,0.00022685410742083386,3.101929062601181e-06,0.1069872577233466,0.09391534391534391,1.0,16.0,973.0,-0.015151515151515152,17.0,11.0
183858,Gary Numan,0.008211353088182792,0.003034630489111032,0.0005576205064030703,0.005262139574942775,0.00039735097437323345,4.2265420475069795e-10,0.07125245080330807,0.07373271889400922,6.0,40.0,649.0,-0.04892086330935252,46.0,17.0
217622,Japan,0.0024991074616208496,0.0024991074616208496,0.00027095031229785544,0.0018829177681318403,0.00017399583120300254,1.79422582135816e-10,0.058647897391034806,0.07671957671957672,3.0,11.0,646.0,-0.012121212121212121,14.0,14.0
238115,Sam Cooke,0.02284898250624777,0.0010710460549803642,0.00022631155870949263,0.09697203170650796,0.0032840326574934504,0.05162046864660724,0.2725042388511292,0.0255863539445629,103.0,25.0,182.0,0.25161290322580643,128.0,6.0
531986,David Bowie,0.04248482684755445,0.004462691895751518,0.005542975418705671,0.054177131962574905,0.002455445466524016,0.00021408840947415044,0.13709917494030188,0.020956085101442545,61.0,177.0,1326.0,-0.0741687979539642,238.0,25.0
617196,Brian Eno,0.024098536237058196,0.0026776151374509104,0.0021492137987784775,0.025496680519702674,0.0015802368087737535,6.936287839428368e-05,0.12353330424421012,0.02384787472035794,59.0,76.0,1032.0,-0.01456726649528706,135.0,15.0
645474,David Essex,0.0019635844341306676,0.001785076758300607,7.760822834442246e-05,0.0012896713918872035,0.00014925342687027038,2.485362601474604e-11,0.042102241332278585,0.08095238095238096,3.0,8.0,970.0,-0.0050968399592252805,11.0,10.0
809266,Ultravox,0.005355230274901821,0.0026776151374509104,0.0002442799522477464,0.005087101662809253,0.00036926865146197065,1.0517415939600478e-09,0.07968167118113265,0.10151515151515152,2.0,28.0,773.0,-0.0323785803237858,30.0,15.0
852855,Roxy Music,0.018386290610496254,0.003034630489111032,0.0015322662672307755,0.02138817382288178,0.0011973931492693078,2.4048780261225125e-05,0.1172212739565261,0.03368347338935574,8.0,95.0,1177.0,-0.06796875,103.0,17.0
62823,Bad Religion,0.006247768654052125,0.003391645840771153,0.0002736270616350265,0.003380850757438449,0.0003174870962520938,5.6764774218989045e-11,0.028901890132269063,0.07721872816212438,8.0,27.0,467.0,-0.037848605577689244,35.0,19.0
10982,All,0.0012495537308104248,0.0014280614066404856,2.0539660235612365e-05,0.0010457145068447835,9.152857571364109e-05,4.2273865359786506e-17,0.007489522049448126,0.15714285714285714,2.0,5.0,845.0,-0.0035211267605633804,7.0,8.0
202545,Generation X,0.0019635844341306676,0.0016065690824705464,8.980849270141771e-05,0.0017456310232109953,0.0001337264871012436,2.667149463595017e-11,0.038881218902301354,0.07368421052631578,4.0,7.0,448.0,-0.006535947712418301,11.0,9.0
385611,Redd Kross,0.0003570153516601214,0.0014280614066404856,3.394243546709029e-06,0.00048551180064742384,5.999611049867104e-05,4.2230457636608407e-17,0.006052710597681529,0.17777777777777778,1.0,1.0,579.0,0.0,2.0,8.0
11046,Tracy Bonham,0.0001785076758300607,0.0010710460549803642,7.352843306674953e-06,0.00039825582041580666,5.140527115682832e-05,5.689647117598994e-25,0.0005842069390801986,0.14285714285714285,0.0,1.0,89.0,-0.011111111111111112,1.0,6.0
158309,Pat Benatar,0.003034630489111032,0.002856122813280971,0.00026188311146725825,0.0015739723282147118,0.0001319913756535719,1.1826201134354771e-11,0.01957706742365532,0.04640151515151515,5.0,12.0,713.0,-0.009589041095890411,17.0,16.0
225930,Liz Phair,0.0023205997857907892,0.003391645840771153,0.00035472988837967085,0.001109555012868051,0.0001175019530288875,4.486155119455692e-15,0.011692951883092852,0.06149193548387097,5.0,8.0,872.0,-0.003389830508474576,13.0,19.0
680476,Hole,0.0021420921099607284,0.004105676544091396,0.0001845170547754441,0.0008597269603609189,0.00011683982310165844,4.447336555574346e-22,0.0052338088101240125,0.06302521008403361,1.0,11.0,543.0,-0.018018018018018018,12.0,23.0
792530,Tori Amos,0.004105676544091396,0.003570153516601214,0.00024275850615376168,0.00139320319745046,0.00021472594563322055,4.486154770447801e-15,0.01043421675642691,0.05149501661129568,8.0,15.0,695.0,-0.009749303621169917,23.0,20.0
15318,Travis Tritt,0.002856122813280971,0.003570153516601214,0.00013069385847889106,0.001271659294228029,0.00011860156855831176,7.23985239136881e-11,0.010473834095796351,0.09603174603174604,0.0,16.0,329.0,-0.0463768115942029,16.0,20.0
11052,Tracy Byrd,0.0,0.0021420921099607284,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0,0.17424242424242425,,,,,0.0,12.0
81561,Keith Whitley,0.003748661192431275,0.003034630489111032,0.0001444841091208929,0.001791360448009999,0.00015099105069964804,1.865115633194903e-10,0.011999271155381672,0.06614509246088193,1.0,20.0,272.0,-0.06484641638225255,21.0,17.0
207127,Ricky Van Shelton,0.0019635844341306676,0.0026776151374509104,6.871904697542117e-05,0.001145655803171598,0.00013082846512412649,1.1039677559147977e-10,0.009407751199968265,0.11076923076923077,4.0,7.0,905.0,-0.0032751091703056767,11.0,15.0
214162,Vince Gill,0.00517672259907176,0.004819707247411639,0.00023277909545054863,0.0019503801320579141,0.00017587664322645804,1.1569675357280149e-10,0.011315691060203716,0.05616883116883117,8.0,21.0,422.0,-0.028824833702882482,29.0,27.0
251375,Johnny Paycheck,0.002856122813280971,0.0010710460549803642,1.1310859507391807e-05,0.0022466164128537255,0.0001611084750076045,6.349611540294916e-08,0.07553101750745723,0.05844155844155844,4.0,12.0,189.0,-0.03902439024390244,16.0,6.0
300749,Sammy Kershaw,0.0003570153516601214,0.0023205997857907892,3.94215995799363e-06,0.00041557129086866785,5.56033587662617e-05,1.4716556412412828e-26,0.0003570153516601214,0.11904761904761904,1.0,1.0,344.0,0.0,2.0,13.0
396676,Randy Travis,0.006247768654052125,0.004105676544091396,0.0003099291067137747,0.0026223355642602205,0.00022338681901189062,3.62746244632744e-10,0.017901498231059052,0.06896551724137931,10.0,25.0,381.0,-0.036057692307692304,35.0,23.0
522768,Brooks & Dunn,0.0024991074616208496,0.004462691895751518,0.0001327648070081803,0.0012197509932017469,0.00010629279897074718,8.411222448335231e-11,0.009883297709074219,0.10323886639676114,3.0,11.0,298.0,-0.02564102564102564,14.0,25.0
605375,Alan Jackson,0.004819707247411639,0.003927168868261335,0.00012966147779664602,0.0017741329558757506,0.00018058507208405233,1.103479034230546e-10,0.01085326669046769,0.06590136054421769,5.0,22.0,373.0,-0.0425,27.0,22.0
792370,Clint Black,0.004105676544091396,0.003391645840771153,0.00014113249841233143,0.0016561453402099545,0.00016022865176576104,1.1034790342308972e-10,0.010853730346768549,0.08304297328687572,1.0,22.0,401.0,-0.049528301886792456,23.0,19.0
798248,Garth Brooks,0.006783291681542306,0.004284184219921457,0.0008433130255195421,0.0023576946349298943,0.0002409190408951906,9.593393935672275e-11,0.012041359550612576,0.05790586991010047,7.0,31.0,563.0,-0.03993344425956739,38.0,24.0
944084,George Strait,0.008389860764012854,0.004105676544091396,0.00018534948208462956,0.003225517688067498,0.00034258219615541767,3.3904521875695143e-10,0.014538577254630333,0.05879917184265011,16.0,31.0,392.0,-0.03416856492027335,47.0,23.0
18258,Teena Marie,0.003391645840771153,0.0023205997857907892,0.0003555248947735506,0.0023841497939750705,0.00032091430461708584,3.531193839559298e-12,0.03856678621271624,0.07358870967741936,7.0,12.0,341.0,-0.013888888888888888,19.0,13.0
11210,Tara Kemp,0.0,0.0001785076758300607,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0,0,,,,,0.0,1.0
169536,Ferlin Husky,0.0007140307033202428,0.0007140307033202428,4.935949293323865e-06,0.0020504625250976722,0.0001341925602987513,0.000612881228118572,0.163129674307312,0.125,1.0,3.0,207.0,-0.009478672985781991,4.0,4.0
11242,Sheb Wooley,0.0001785076758300607,0.0003570153516601214,6.845520223089759e-06,0.0007239531242494626,5.837570310326638e-05,0.00022822319571169154,0.130333162548407,0,1.0,0.0,22.0,0.043478260869565216,1.0,2.0
740833,Grant Lee Buffalo,0.001785076758300607,0.0026776151374509104,0.00014507453585688252,0.0007582444511307901,0.00011425078439108313,5.290919002246682e-23,0.0032220635487325952,0.09666666666666666,1.0,9.0,933.0,-0.008483563096500531,10.0,15.0
11506,Palace,0.0,0.0001785076758300607,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0,0,,,,,0.0,1.0
44994,Sonny Landreth,0.0010710460549803642,0.0016065690824705464,2.9562682692332024e-05,0.0005575581485821293,6.996258084365142e-05,1.5599549797157577e-25,0.0010710460549803642,0.12857142857142856,1.0,5.0,137.0,-0.027972027972027972,6.0,9.0
11608,Tab Benoit,0.0,0.001785076758300607,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0,0.15555555555555556,,,,,0.0,10.0
129547,Clarence "Gatemouth" Brown,0.0023205997857907892,0.0007140307033202428,6.436797778383441e-06,0.011658827520763354,0.00048396448031489395,0.017010172622085585,0.2061004042697093,0.10661764705882353,5.0,8.0,128.0,-0.02127659574468085,13.0,4.0
205180,Dr. John,0.002856122813280971,0.0026776151374509104,0.0002202286611474379,0.0023471701187533158,0.00020498428212736386,0.0006115139636088002,0.1684927775207861,0.05161290322580645,8.0,8.0,264.0,0.0,16.0,15.0
369270,Professor Longhair,0.003213138164941093,0.0001785076758300607,5.4556929923795505e-06,0.01798445002821304,0.0011455049303249107,0.02364520457935374,0.21462981988973576,0.13450292397660818,15.0,3.0,8.0,0.46153846153846156,18.0,1.0
611102,Albert Collins,0.0026776151374509104,0.0016065690824705464,3.4034148123390926e-05,0.015269593663121655,0.00024925577654293335,0.005205271217099004,0.21433127838024518,0.1503623188405797,0.0,15.0,217.0,-0.06465517241379311,15.0,9.0
617844,Albert King,0.006426276329882186,0.0014280614066404856,0.00074976384394366,0.04210024437950089,0.0008409256911774025,0.04068097789825906,0.2215975804111792,0.1170550847457627,6.0,30.0,206.0,-0.09917355371900827,36.0,8.0
625739,Stevie Ray Vaughan,0.002856122813280971,0.005533737950731882,0.000168520019318756,0.0011903785738839874,0.00011879019406750301,2.1294216212373842e-11,0.017301027130007297,0.09158186864014801,1.0,15.0,628.0,-0.021739130434782608,16.0,31.0
942529,Buddy Guy,0.007140307033202428,0.003034630489111032,0.00037642221921411237,0.06353686797327607,0.0008847267216689882,0.02053932170286394,0.2397552186444359,0.09617794486215539,5.0,35.0,235.0,-0.10909090909090909,40.0,17.0
11664,American Head Charge,0.0,0.0001785076758300607,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0,0,,,,,0.0,1.0
66570,Keith Jarrett,0.0023205997857907892,0.001785076758300607,0.00035613539237215456,0.001515598885092515,0.00013507732411231633,5.238209980874548e-06,0.0996141626258137,0.06126482213438735,2.0,11.0,244.0,-0.03501945525291829,13.0,10.0
67528,Bob Dorough,0.0008925383791503035,0.0005355230274901821,1.2944160838588616e-05,0.0008418763992582116,7.436768330861392e-05,2.624914335872245e-10,0.0673812247110728,0.10714285714285714,1.0,4.0,238.0,-0.012345679012345678,5.0,3.0
267354,Horace Silver,0.005712245626561942,0.0012495537308104248,7.843483626352902e-05,0.005053534439245805,0.0007872694349288593,0.0026614085871186836,0.18941924173521354,0.03576248313090418,18.0,14.0,168.0,0.02,32.0,7.0
743929,Stan Kenton,0.004284184219921457,0.0005355230274901821,0.0005881718667968673,0.009086934544639644,0.0008689600904055361,0.009575849845222341,0.21866866508656455,0.017094017094017096,22.0,2.0,9.0,0.6060606060606061,24.0,3.0
809058,Jay & the Americans,0.0001785076758300607,0.0001785076758300607,5.402105908976816e-07,0.0006238294161978364,6.040617875641265e-05,2.599504905427092e-10,0.0659389834545315,0,1.0,0.0,46.0,0.02127659574468085,1.0,1.0
927627,Mose Allison,0.003570153516601214,0.001785076758300607,0.0003947051608017312,0.02984769002079044,0.0005185396577266628,0.006513320678788149,0.23000609739823202,0.029885057471264367,14.0,6.0,253.0,0.029304029304029304,20.0,10.0
325401,Petula Clark,0.003748661192431275,0.0014280614066404856,0.00027588871371249336,0.0029039086142209464,0.0002568090657317753,3.911902672854367e-06,0.10500633588998942,0.04433497536945813,12.0,9.0,141.0,0.018518518518518517,21.0,8.0
473554,Olivia Newton-John,0.0016065690824705464,0.0024991074616208496,7.385351234203074e-05,0.0010523430864793951,9.507385313187664e-05,7.768990179183613e-12,0.013501835399858834,0.041501976284584984,5.0,4.0,200.0,0.004784688995215311,9.0,14.0
490549,Anne Murray,0.0021420921099607284,0.003570153516601214,0.00022685552818893287,0.0015204334510650168,0.00011878396307071876,3.940943502660321e-11,0.027372123468118553,0.04939516129032258,2.0,10.0,1000.0,-0.007905138339920948,12.0,20.0
674150,Helen Reddy,0.0001785076758300607,0.0003570153516601214,1.7435015970174379e-07,0.00047401980288640607,5.457393093889831e-05,7.768990059219742e-12,0.011415172744760813,0.16666666666666666,0.0,1.0,30.0,-0.03225806451612903,1.0,2.0
686897,Linda Ronstadt,0.005533737950731882,0.004998214923241699,0.00046341461649335527,0.0032254045006171127,0.0002290223253379671,7.641093330016894e-11,0.03133056268380866,0.04587960257159556,7.0,24.0,1055.0,-0.01565377532228361,31.0,28.0
936190,Stevie Nicks,0.003391645840771153,0.0026776151374509104,0.0002811744083002224,0.0025062661499161442,0.00018214564593580578,4.0655859797746695e-11,0.039556282185642666,0.06327985739750445,7.0,12.0,1018.0,-0.0048216007714561235,19.0,15.0
68780,Kenny Burrell,0.0023205997857907892,0.0008925383791503035,0.0003447919854868944,0.0048671154222831225,0.00018434447778602753,0.0014810935769983254,0.17774993970758443,0.08823529411764706,6.0,7.0,43.0,-0.017857142857142856,13.0,5.0
11910,Stanley Jordan,0.0005355230274901821,0.0014280614066404856,8.627603346021258e-06,0.00047586375898553044,6.345751346567986e-05,1.0485274753571916e-22,0.0013450345806730155,0.07272727272727272,2.0,1.0,234.0,0.004219409282700422,3.0,8.0
175196,Carlos Santana,0.0007140307033202428,0.0,0.0,0.0005200631671368556,6.654425544728224e-05,5.197741434571049e-11,0.03912232545641821,0,4.0,0.0,0.0,1.0,4.0,0.0
184187,Gabor Szabo,0.0005355230274901821,0.0005355230274901821,2.3985321301332123e-05,0.0007899026052414549,7.714315755979597e-05,5.27656502886575e-05,0.130343147054306,0.16666666666666666,1.0,2.0,22.0,-0.04,3.0,3.0
201760,George Benson,0.003570153516601214,0.001785076758300607,0.00035859193725171017,0.0013237071715908502,0.00021625636470704254,1.6225058984833687e-10,0.05246482791335433,0.04482758620689655,11.0,9.0,142.0,0.012345679012345678,20.0,10.0
248392,Wes Montgomery,0.004462691895751518,0.0010710460549803642,0.00021330516327382285,0.004038541011906314,0.0002933837697990008,0.0003277108797801438,0.17873025406199897,0.06344086021505377,12.0,13.0,150.0,-0.005714285714285714,25.0,6.0
341137,Roy Buchanan,0.0005355230274901821,0.0026776151374509104,4.114504142989699e-06,0.0004929300938473555,6.250645234219685e-05,2.72992903876681e-12,0.015562207636466829,0.13398692810457516,2.0,1.0,253.0,0.00390625,3.0,15.0
12128,All-4-One,0.0007140307033202428,0.0019635844341306676,7.821456930053726e-05,0.0006183527999730658,6.637605275371911e-05,5.041115419122621e-21,0.005604310752804231,0.08095238095238096,1.0,3.0,85.0,-0.02247191011235955,4.0,11.0
127063,Bell Biv DeVoe,0.0024991074616208496,0.0016065690824705464,6.556080657235276e-05,0.001247280317508772,0.00015434865617119895,2.0017524028807552e-18,0.01122670226039232,0.09683794466403162,5.0,9.0,218.0,-0.017241379310344827,14.0,9.0
155563,Take 6,0.0003570153516601214,0.0008925383791503035,6.887523414392599e-06,0.0005760796627853466,5.8313074793381506e-05,1.9998719312643536e-18,0.009521559185499084,0.11904761904761904,0.0,2.0,72.0,-0.02702702702702703,2.0,5.0
308871,Little Anthony & the Imperials,0.0019635844341306676,0.0012495537308104248,0.00016025739235433597,0.00867926855383437,0.0003513281704803477,0.0031536025034056576,0.1928520624041482,0.049019607843137254,6.0,5.0,142.0,0.006535947712418301,11.0,7.0
478246,The Tymes,0.0001785076758300607,0.0,0.0,0.0004081446890545298,5.176337534676225e-05,2.0929695667317303e-20,0.004235593305297228,0,1.0,0.0,0.0,1.0,1.0,0.0
651156,Guy,0.003391645840771153,0.0012495537308104248,8.131745109127781e-05,0.0015439332481881234,0.00020431587518392186,3.713864107128643e-18,0.013660826545976258,0.07384615384615385,11.0,8.0,269.0,0.010416666666666666,19.0,7.0
762731,The Chi-Lites,0.0012495537308104248,0.001785076758300607,8.173145524269358e-05,0.0014155413602659785,0.00016847860767404168,3.829664595151087e-06,0.09909709867138841,0.06985294117647059,2.0,5.0,268.0,-0.01090909090909091,7.0,10.0
767016,Keith Sweat,0.004462691895751518,0.0024991074616208496,0.00018992479365447383,0.0019648991846228157,0.000326502390983821,5.232336070987199e-18,0.017374111572778937,0.059379217273954114,12.0,13.0,318.0,-0.0029154518950437317,25.0,14.0
117844,|||Hank Williams|,| Jr.|||,0.004998214923241699,0.0023205997857907892,9.982083924954539e-05,0.0023205543737396714,0.0001938235385534356,2.4915680923035383e-10,0.01724980645725887,8.0,20.0,500.0,-0.022727272727272728,28.0,13.0
12180,Trace Adkins,0.0007140307033202428,0.0019635844341306676,5.3621441757479e-05,0.0004952224549518292,7.773320885808717e-05,3.66102641828793e-25,0.0008746876115672973,0.15714285714285714,1.0,3.0,171.0,-0.011428571428571429,4.0,11.0
200791,Waylon Jennings,0.008925383791503035,0.0023205997857907892,0.00022919310756598716,0.004685948966756177,0.0003167918356563867,1.4216223541892196e-09,0.05041345878547616,0.06144393241167435,13.0,37.0,1050.0,-0.02181818181818182,50.0,13.0
320761,Ricky Skaggs,0.003213138164941093,0.002856122813280971,0.00017895252174471413,0.001951790429496606,0.00014106310387104973,3.7755394259632124e-10,0.020538783338332013,0.07397504456327986,2.0,16.0,322.0,-0.041176470588235294,18.0,16.0
410219,Merle Haggard,0.01785076758300607,0.0024991074616208496,0.0005698529469399491,0.024058178767524394,0.0009371745111613307,0.008527864552426013,0.20307860410193532,0.04137556280080733,32.0,68.0,388.0,-0.07377049180327869,100.0,14.0
471156,Mickey Gilley,0.0012495537308104248,0.0010710460549803642,4.978863573225058e-05,0.0011188303059040759,0.0001368316552227534,3.260646912858896e-10,0.015539908869404647,0.0641025641025641,4.0,3.0,336.0,0.0029154518950437317,7.0,6.0
573100,Daryle Singletary,0.0003570153516601214,0.0016065690824705464,5.9223687392207356e-05,0.00043738878363927286,5.509914210143305e-05,4.0574678071823125e-24,0.000761632750208259,0.16363636363636364,0.0,2.0,113.0,-0.017391304347826087,2.0,9.0
791483,Dwight Yoakam,0.003034630489111032,0.005355230274901821,0.00015319307182942734,0.001094746166978837,0.00012617278102241907,2.6127664653806277e-11,0.008214764062880181,0.07446808510638298,4.0,13.0,1060.0,-0.008356545961002786,17.0,30.0
238495,John Mayall,0.004998214923241699,0.003213138164941093,0.0004082414186384929,0.041254864214450966,0.0007483627972804965,0.005538793198989769,0.21408141955677537,0.10193236714975845,6.0,22.0,249.0,-0.05776173285198556,28.0,18.0
493122,The Rascals,0.0016065690824705464,0.002856122813280971,0.00019089327858143605,0.0039911887812527245,0.00020456869843965818,3.616104575407628e-05,0.11410328101946127,0.055,4.0,5.0,962.0,-0.0010298661174047373,9.0,16.0
543055,Georgie Fame,0.0024991074616208496,0.003213138164941093,0.0024811759820178377,0.0051125001111102415,0.00023374849577581915,0.0002691231384391373,0.16925445213499019,0.034274193548387094,4.0,10.0,850.0,-0.006944444444444444,14.0,18.0
596922,Yusef Lateef,0.0008925383791503035,0.0012495537308104248,6.541553414551282e-06,0.005365284105996269,0.00023093216619408791,0.0032176609391589275,0.19817382794942198,0.15151515151515152,4.0,1.0,257.0,0.011450381679389313,5.0,7.0
631774,The Byrds,0.028204212781149592,0.003570153516601214,0.011980805713185778,0.04980678247246009,0.0018049851427921187,0.0069356935467970475,0.22990715940716297,0.027202894870492635,16.0,142.0,1163.0,-0.09538228614685844,158.0,20.0
751019,The Animals,0.006961799357372367,0.004105676544091396,0.0001767988008717032,0.021625102048128557,0.000571148743442396,0.0002803576428787685,0.1399398610891847,0.047593865679534636,6.0,33.0,1231.0,-0.02125984251968504,39.0,23.0
925181,Them,0.0024991074616208496,0.0024991074616208496,6.181077989769104e-05,0.01246769465133987,0.0003130789033461182,0.00021369637491609658,0.12649116675071345,0.0701058201058201,4.0,10.0,1085.0,-0.00545950864422202,14.0,14.0
12491,Taylor Dayne,0.0001785076758300607,0.0007140307033202428,2.803570037692559e-05,0.0003809403499629455,4.992563322077218e-05,7.471482486301893e-27,0.0001785076758300607,0.05,1.0,0.0,108.0,0.009174311926605505,1.0,4.0
12570,Sister Carol,0.0,0.0003570153516601214,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0,0,,,,,0.0,2.0
573978,Marcia Griffiths,0.0012495537308104248,0.0010710460549803642,0.00013846123060872668,0.0007823559205242996,0.00014459753685552623,2.127299343404288e-11,0.04104549760138807,0.01282051282051282,7.0,0.0,156.0,0.04294478527607362,7.0,6.0
152023,Everclear,0.0021420921099607284,0.002856122813280971,0.0004470874089041732,0.0008607901302467247,0.00013979197261209395,1.2552475471539511e-22,0.004707463784579101,0.06746031746031746,4.0,8.0,1099.0,-0.0036003600360036,12.0,16.0
12595,American Hi-Fi,0.0,0.0003570153516601214,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0,0,,,,,0.0,2.0
16759,Tadd Dameron,0.0010710460549803642,0.0,0.0,0.004239584447311504,0.0004666212893125702,0.0022516419701474858,0.18461663924541455,0.06666666666666667,6.0,0.0,0.0,1.0,6.0,0.0
12644,Stanley Turrentine,0.0012495537308104248,0.0010710460549803642,4.186697834213759e-06,0.0006785656586785244,9.763802763466375e-05,7.165525183482827e-13,0.01234031740032381,0.05128205128205128,5.0,2.0,50.0,0.05263157894736842,7.0,6.0
39656,Sonny Rollins,0.00517672259907176,0.0019635844341306676,0.0002045854043331851,0.007950136969165753,0.000467773286228112,0.0037279917855334824,0.20026290138109526,0.0685897435897436,7.0,22.0,223.0,-0.05952380952380952,29.0,11.0
160198,Gene Ammons,0.0014280614066404856,0.0010710460549803642,0.00017771576768727928,0.0020923771702199747,0.00017890921421361705,0.0006339142032842854,0.16131102572032255,0.14835164835164835,2.0,6.0,136.0,-0.027777777777777776,8.0,6.0
172350,Don Byas,0.0026776151374509104,0.0003570153516601214,0.002376378563494635,0.009991833709751192,0.0006659912755094285,0.012971358225666444,0.21019581903830334,0.14074074074074075,5.0,10.0,119.0,-0.03731343283582089,15.0,2.0
301955,Lowell Fulson,0.0003570153516601214,0.0003570153516601214,2.3840282269953053e-06,0.0055927137693347236,0.00015074993214011836,0.011186898925080645,0.18623876606284726,0.08333333333333333,1.0,1.0,88.0,0.0,2.0,2.0
770629,Illinois Jacquet,0.0019635844341306676,0.0008925383791503035,0.0003128978722318684,0.009142571543727026,0.0006264441997285627,0.012358924552705663,0.21471544264503906,0.07083333333333333,6.0,5.0,59.0,0.014285714285714285,11.0,5.0
47421,The Blues Brothers,0.0003570153516601214,0.0021420921099607284,2.15381526583648e-05,0.0004889717643480558,5.601497956185364e-05,3.586936463393057e-11,0.022197834685507206,0.04945054945054945,2.0,0.0,197.0,0.010050251256281407,2.0,12.0
106298,Cheech & Chong,0.0012495537308104248,0.0005355230274901821,0.0001268139845538357,0.000669052657057812,0.00010375408538855876,3.5869364633930835e-11,0.022484580935097156,0.07777777777777778,3.0,4.0,13.0,-0.05,7.0,3.0
165663,Twisted Sister,0.0024991074616208496,0.004284184219921457,6.481382207212838e-05,0.0011957048347540737,0.00010324036686879753,7.302206944374246e-11,0.026551523589241424,0.10241820768136557,2.0,12.0,857.0,-0.011481056257175661,14.0,24.0
193320,Def Leppard,0.004998214923241699,0.00517672259907176,0.0007511375776201911,0.001990918978205686,0.00022589654268890389,1.768059046584177e-10,0.0390700158885458,0.08928571428571429,2.0,26.0,1144.0,-0.020477815699658702,28.0,29.0
299471,Scorpions,0.003391645840771153,0.001785076758300607,9.683473150674957e-05,0.0029594483721416824,0.00015594459197880567,1.0554201754772483e-06,0.08992567778700598,0.14285714285714285,1.0,18.0,520.0,-0.03153988868274583,19.0,10.0
745241,Status Quo,0.0016065690824705464,0.0016065690824705464,0.0001834011211382169,0.0022779930631083786,0.0001486956223479669,4.650239793841454e-06,0.09414962261409027,0.08552631578947369,6.0,3.0,916.0,0.003243243243243243,9.0,9.0
897214,The Rutles,0.0005355230274901821,0.0003570153516601214,2.6960625686339094e-06,0.0005166765170726337,5.999630041125011e-05,3.586936463393035e-11,0.02210001289369899,0.1,2.0,1.0,617.0,0.0016129032258064516,3.0,2.0
12877,Stealers Wheel,0.0001785076758300607,0.0001785076758300607,0.0,0.00048731724361775636,5.38082681237031e-05,7.716501399059927e-12,0.02014803512110555,0.5,0.0,1.0,387.0,-0.002577319587628866,1.0,1.0
34899,Soul Coughing,0.0014280614066404856,0.0021420921099607284,8.237416758142035e-05,0.0006448973815463611,6.950741729069525e-05,1.9261255441126097e-23,0.0017010731461452842,0.039473684210526314,4.0,4.0,390.0,0.0,8.0,12.0
12972,TV on the Radio,0.0,0.0026776151374509104,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0,0.05714285714285714,,,,,0.0,15.0
51376,The Fall,0.005533737950731882,0.003927168868261335,0.00028445529555576213,0.003883313052465159,0.00020001578183601826,2.864337857864825e-06,0.10026682678736809,0.04608127721335269,9.0,22.0,1101.0,-0.011484098939929329,31.0,22.0
